organism,locus_tag,gene_name,product,essential,log_length_bp,gc,upstream_gc,upstream_at_skew,position_norm,operon_run_length,is_hypothetical,is_uncharacterized,is_putative,kw_replication,kw_transcription,kw_translation,kw_atp,kw_membrane,kw_synthase,kw_kinase,kw_dehydrogenase,kw_protease,kw_rrna,kw_chaperone,minus_35_signal_score,TF_CRP_score,TF_ArgR_dist,minus_10_signal_score,TF_ArgR_score,TF_GlpR_dist,minus_35_signal_dist,ribosome_binding_site_dist,TF_PurR_dist,TF_AraC_dist,TF_OmpR_dist,TF_TyrR_present,predicted_tf_count,TF_NarL_present,TF_LexA_dist,TF_FIS_score,TF_FNR_score,minus_35_signal_present,TF_CRP_dist,TF_GlpR_score,TF_Lrp_score,TF_CRP_present,TF_FIS_present,ribosome_binding_site_score,TF_NarL_dist,minus_10_signal_dist,TF_TyrR_dist,TF_AraC_score,TF_AraC_present,TF_FIS_dist,TF_IHF_score,TF_Lrp_dist,TF_TyrR_score,minus_10_signal_present,ribosome_binding_site_present,TF_FNR_present,TF_IHF_present,TF_ArgR_present,TF_LexA_present,TF_OmpR_score,TF_GlpR_present,TF_Lrp_present,TF_NarL_score,TF_OmpR_present,TF_PurR_score,has_promoter_pair,TF_PurR_present,TF_IHF_dist,TF_FNR_dist,TF_LexA_score
styphimurium,nupG,nupG,MFS family nucleoside transport,0,7.1372784372603855,0.5147175815433572,0.41,0.2542372881355932,0.6736228885526356,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.200329303741455,7.011837482452393,125.0,4.55715274810791,7.071407794952393,48.0,124.0,12.0,153.0,45.0,38.0,0.0,3.0,0.0,81.0,4.4353132247924805,7.075133323669434,1.0,114.0,10.783204078674316,4.200142860412598,1.0,0.0,6.272021770477295,115.0,170.0,136.0,7.85820198059082,0.0,122.0,8.274043083190918,193.0,7.170342445373535,1.0,1.0,1.0,1.0,0.0,0.0,6.277461051940918,0.0,0.0,5.273181915283203,0.0,10.737512588500977,0.0,0.0,45.0,50.0,5.378087997436523
styphimurium,speC,speC,ornithine decarboxylase isozyme,0,7.667158255319148,0.5454119850187266,0.58,-0.2857142857142857,0.6739847039084294,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.862667083740234,6.564154148101807,129.0,3.8911283016204834,6.3462677001953125,25.0,199.0,145.0,126.0,118.0,197.0,0.0,1.0,0.0,193.0,4.882772445678711,2.4650909900665283,1.0,192.0,2.2173168659210205,5.948344707489014,1.0,0.0,4.391347885131836,69.0,115.0,122.0,3.0653464794158936,0.0,136.0,3.203901529312134,117.0,3.9885919094085693,0.0,0.0,0.0,0.0,0.0,0.0,7.293402194976807,0.0,0.0,4.012235641479492,0.0,7.120128154754639,0.0,0.0,196.0,131.0,7.583159446716309
styphimurium,yqgA,yqgA,putative inner membrane protein,0,6.563855526532128,0.5155367231638418,0.35,0.2615384615384615,0.6743647387003469,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.737982749938965,3.5823564529418945,189.0,4.116074085235596,5.001018524169922,144.0,28.0,145.0,77.0,32.0,76.0,0.0,2.0,0.0,28.0,8.22064208984375,3.018764019012451,1.0,43.0,11.534978866577148,3.508265256881714,0.0,0.0,6.212906837463379,56.0,42.0,149.0,9.282340049743652,1.0,98.0,7.3862457275390625,20.0,6.266726970672607,1.0,1.0,0.0,1.0,0.0,0.0,3.581137180328369,0.0,0.0,4.740786075592041,0.0,2.2821850776672363,0.0,0.0,42.0,86.0,4.781630039215088
styphimurium,citE,citE,citrate lyase beta chain (acyl lyase subunit),0,6.813444599510896,0.5951595159515951,0.63,-0.081081081081081,0.1411902335587602,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.042678356170654,3.9876701831817627,190.0,3.7314438819885254,5.085907459259033,191.0,30.0,11.0,197.0,190.0,181.0,0.0,1.0,0.0,190.0,3.901387929916382,2.940117835998535,1.0,90.0,3.4548492431640625,4.0882887840271,0.0,0.0,5.622353553771973,198.0,77.0,197.0,3.5945663452148438,0.0,98.0,7.497276782989502,185.0,2.815992832183838,0.0,1.0,0.0,1.0,0.0,0.0,5.37384557723999,0.0,0.0,3.216259717941284,0.0,4.9281768798828125,0.0,0.0,184.0,195.0,3.915982246398926
styphimurium,gsp,gsp,glutathionylspermidine synthetase,0,7.527255919373784,0.5347334410339257,0.51,-0.0612244897959183,0.680044364841635,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.122138977050781,3.781864643096924,53.0,4.360250949859619,4.03016471862793,117.0,184.0,105.0,123.0,173.0,141.0,0.0,1.0,0.0,163.0,12.249094009399414,5.396728038787842,1.0,109.0,9.014617919921875,6.348882675170898,0.0,0.0,4.863920211791992,87.0,142.0,102.0,6.162208080291748,0.0,143.0,8.357099533081055,142.0,4.959445476531982,1.0,1.0,0.0,1.0,0.0,0.0,4.486047267913818,0.0,0.0,3.120983839035034,0.0,5.60742712020874,0.0,0.0,141.0,170.0,3.6644434928894043
styphimurium,yghU,yghU,putative glutathione S-transferase,0,6.766191714660351,0.5455594002306805,0.47,0.0943396226415094,0.6803712853451914,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.477053165435791,4.748771667480469,141.0,5.755324363708496,7.4339776039123535,127.0,99.0,100.0,71.0,106.0,96.0,0.0,3.0,0.0,68.0,10.083285331726074,7.662006855010986,0.0,107.0,5.083066463470459,8.263153076171875,0.0,0.0,4.2709126472473145,76.0,97.0,104.0,2.6458630561828613,0.0,98.0,6.3597731590271,64.0,5.333840847015381,1.0,0.0,1.0,1.0,0.0,0.0,4.329928398132324,0.0,1.0,5.2574262619018555,0.0,4.156654357910156,0.0,0.0,95.0,135.0,7.822872638702393
styphimurium,hybG,hybG,hydrogenase-2 operon protein,0,5.521460917862246,0.5261044176706827,0.45,-0.0909090909090909,0.6808783415166394,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.987504482269287,5.659738540649414,57.0,3.417832136154175,3.901482582092285,38.0,147.0,138.0,51.0,57.0,48.0,0.0,1.0,0.0,62.0,4.693972110748291,5.503206253051758,1.0,62.0,7.059605598449707,4.89389705657959,0.0,0.0,4.6232404708862305,70.0,22.0,192.0,4.492356777191162,0.0,58.0,6.286709785461426,27.0,1.9005519151687622,0.0,1.0,0.0,1.0,0.0,0.0,6.1558990478515625,0.0,0.0,6.892653942108154,0.0,1.3492993116378784,0.0,0.0,56.0,47.0,7.0977325439453125
styphimurium,hybF,hybF,putative hydrogenase expression/formation protein,0,5.83773044716594,0.5555555555555556,0.61,-0.1794871794871795,0.6809447343770909,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.931175708770752,6.38298225402832,96.0,4.285330295562744,3.734832763671875,177.0,167.0,187.0,190.0,167.0,177.0,0.0,1.0,0.0,84.0,4.275783538818359,3.768367290496826,1.0,187.0,5.682388782501221,2.2146425247192383,1.0,0.0,4.293692111968994,79.0,171.0,69.0,3.316885232925415,0.0,155.0,0.39784133434295654,26.0,-0.08494854718446732,1.0,0.0,0.0,0.0,0.0,0.0,3.1805994510650635,0.0,0.0,3.093810558319092,0.0,2.826214551925659,0.0,0.0,174.0,172.0,2.331019639968872
styphimurium,hybE,hybE,putative hydrogenase,0,6.194405391104672,0.5644171779141104,0.59,-0.024390243902439,0.6810286261309947,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.931495666503906,4.689262390136719,138.0,2.9191393852233887,3.901482582092285,139.0,162.0,13.0,27.0,145.0,24.0,0.0,0.0,0.0,158.0,6.585886001586914,5.672983646392822,1.0,188.0,6.111371994018555,4.362843990325928,0.0,0.0,6.691811561584473,177.0,75.0,180.0,2.328380823135376,0.0,83.0,2.0072569847106934,195.0,0.959174394607544,0.0,1.0,0.0,0.0,0.0,0.0,4.329928398132324,0.0,0.0,5.6963396072387695,0.0,1.9196150302886963,0.0,0.0,132.0,189.0,1.2373093366622925
styphimurium,hybD,hybD,putative processing element for hydrogenase-2,0,6.206575926724928,0.5454545454545454,0.56,-0.1363636363636363,0.6811282668890055,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3381731510162354,3.5467286109924316,19.0,2.567390203475952,5.48644495010376,155.0,176.0,195.0,32.0,19.0,69.0,0.0,0.0,0.0,184.0,1.5449025630950928,0.9772374033927917,0.0,24.0,-1.7321492433547974,5.663543701171875,0.0,0.0,4.293692111968994,148.0,14.0,104.0,4.298269748687744,0.0,182.0,2.7821903228759766,70.0,4.474018573760986,0.0,0.0,0.0,0.0,0.0,0.0,2.9741485118865967,0.0,0.0,2.650649309158325,0.0,4.023266792297363,0.0,0.0,33.0,100.0,0.997596025466919
styphimurium,hybC,hybC,"hydrogenase-2, large subunit",0,7.4413203897176174,0.5504694835680751,0.43,0.0175438596491228,0.68135441435321,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.984980583190918,5.727599620819092,131.0,3.639589548110962,6.223410606384277,41.0,142.0,14.0,129.0,49.0,127.0,0.0,1.0,0.0,45.0,3.4159610271453857,6.240171432495117,1.0,105.0,4.919675350189209,5.819662570953369,0.0,0.0,4.053786277770996,111.0,115.0,132.0,4.53927755355835,0.0,57.0,6.722343444824219,120.0,7.170342445373535,0.0,0.0,0.0,1.0,0.0,0.0,5.056363105773926,0.0,0.0,6.116785526275635,0.0,2.197296142578125,0.0,0.0,119.0,111.0,7.711841583251953
styphimurium,hybB,hybB,putative cytochrome Ni/Fe component of hydrogenase-2,0,7.07326971745971,0.5284139100932994,0.52,0.0833333333333333,0.681650351521889,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2713470458984375,3.390125274658203,38.0,4.223320960998535,4.141195774078369,37.0,101.0,12.0,185.0,177.0,105.0,0.0,0.0,0.0,177.0,3.0639216899871826,1.7468839883804321,1.0,47.0,6.8080668449401855,3.8897807598114014,0.0,0.0,6.453586578369141,23.0,99.0,183.0,5.314210891723633,0.0,123.0,4.410945892333984,119.0,2.693135976791382,1.0,1.0,0.0,0.0,0.0,0.0,5.177925109863281,0.0,0.0,5.081823348999023,0.0,0.9487613439559937,0.0,0.0,177.0,139.0,3.4305553436279297
styphimurium,hybA,hybA,unknown,0,6.895682697747868,0.5379939209726444,0.59,0.1707317073170731,0.6818710434487231,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5993523597717285,3.4383418560028076,73.0,4.61294412612915,4.264052867889404,35.0,84.0,142.0,95.0,194.0,27.0,0.0,1.0,0.0,46.0,0.7314628958702087,2.3745076656341553,0.0,49.0,7.330844402313232,3.2402918338775635,0.0,0.0,4.3599934577941895,147.0,152.0,170.0,2.9424896240234375,0.0,194.0,6.470804691314697,188.0,2.8890562057495117,1.0,0.0,0.0,1.0,0.0,0.0,3.750915050506592,0.0,0.0,3.3758370876312256,0.0,5.510712623596191,0.0,0.0,187.0,192.0,1.9684497117996216
styphimurium,yghW,yghW,putative cytoplasmic protein,0,5.666426688112432,0.46875,0.39,-0.0491803278688524,0.6822719739781161,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.636585235595703,6.1076130867004395,33.0,4.880465984344482,7.91940450668335,82.0,193.0,11.0,103.0,37.0,33.0,0.0,4.0,0.0,50.0,8.83475112915039,9.084718704223633,0.0,45.0,4.4130754470825195,6.867571830749512,1.0,0.0,6.691811561584473,109.0,35.0,34.0,6.228151321411133,0.0,160.0,7.845924377441406,37.0,9.615127563476562,1.0,1.0,1.0,1.0,1.0,0.0,7.0038957595825195,0.0,0.0,6.798859596252441,0.0,5.424134731292725,0.0,0.0,52.0,29.0,4.530091285705566
styphimurium,yqhA,yqhA,putative membrane-associated protein,0,6.206575926724928,0.4909090909090909,0.46,-0.2592592592592592,0.6827713100495115,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.518233776092529,5.635756969451904,76.0,5.309054851531982,4.097403049468994,141.0,15.0,183.0,166.0,36.0,51.0,0.0,1.0,0.0,48.0,2.131035804748535,5.067420482635498,0.0,53.0,2.8732006549835205,8.353328704833984,0.0,0.0,3.237548351287842,35.0,39.0,168.0,6.60966682434082,0.0,52.0,2.9488401412963867,41.0,1.3040937185287476,1.0,0.0,0.0,0.0,0.0,0.0,4.486047267913818,0.0,1.0,7.033425331115723,0.0,0.7423104643821716,0.0,0.0,56.0,54.0,6.723337173461914
styphimurium,yghA,yghA,putative oxidoreductase,0,6.786716950605081,0.5661016949152542,0.46,0.037037037037037,0.6832861892556794,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.971004009246826,3.4080259799957275,40.0,4.55715274810791,4.834368705749512,127.0,184.0,80.0,189.0,120.0,131.0,0.0,0.0,0.0,106.0,4.357544422149658,1.3354078531265259,1.0,75.0,5.602390289306641,4.301321506500244,0.0,0.0,5.860579013824463,38.0,49.0,55.0,3.316885232925415,0.0,35.0,3.757035970687866,114.0,4.5968756675720215,1.0,1.0,0.0,0.0,0.0,0.0,3.544464111328125,0.0,0.0,6.870233535766602,0.0,2.327272891998291,0.0,0.0,133.0,129.0,7.460302829742432
styphimurium,exbD,exbD,uptake of enterochelin,0,6.056784013228625,0.5070422535211268,0.6,0.05,0.6834441939700872,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.296205520629883,3.5372660160064697,67.0,3.2195448875427246,1.5415867567062378,81.0,95.0,99.0,103.0,143.0,157.0,0.0,0.0,0.0,32.0,3.9119186401367188,5.72629976272583,0.0,169.0,4.1288557052612305,2.792832851409912,0.0,0.0,4.441676139831543,38.0,77.0,174.0,2.5348317623138428,0.0,80.0,3.5524184703826904,131.0,7.933450222015381,0.0,0.0,0.0,0.0,0.0,0.0,3.19059157371521,0.0,0.0,2.428171396255493,0.0,1.409735083580017,0.0,0.0,71.0,73.0,2.9451286792755127
styphimurium,exbB,exbB,uptake of enterochelin,0,6.601230118728877,0.5564625850340136,0.37,-0.1111111111111111,0.6835649363349082,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.549564361572266,8.463322639465332,174.0,5.6011247634887695,5.597476482391357,169.0,162.0,103.0,149.0,55.0,50.0,0.0,4.0,1.0,27.0,11.91978645324707,9.616547584533691,1.0,179.0,5.4597859382629395,7.494801044464111,1.0,0.0,5.102145195007324,39.0,44.0,50.0,5.621162414550781,0.0,170.0,9.98937702178955,48.0,5.222809791564941,1.0,1.0,1.0,1.0,0.0,0.0,6.433579921722412,0.0,0.0,7.471270561218262,0.0,5.424134731292725,0.0,0.0,49.0,46.0,4.904486656188965
styphimurium,metC,metC,cystathionine beta-lyase,0,7.080867896690782,0.5353535353535354,0.41,0.0169491525423728,0.6838145529032723,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.020984649658203,7.869133949279785,180.0,5.899974346160889,8.404830932617188,107.0,170.0,13.0,96.0,104.0,129.0,0.0,6.0,1.0,41.0,10.457680702209473,7.5648980140686035,1.0,106.0,4.2386884689331055,6.367828369140625,1.0,0.0,6.031342506408691,49.0,104.0,181.0,10.013480186462402,1.0,96.0,6.843905448913574,55.0,6.360313415527344,1.0,1.0,1.0,1.0,1.0,0.0,6.277461051940918,0.0,0.0,8.726434707641602,0.0,7.082160472869873,0.0,0.0,174.0,89.0,5.734832763671875
styphimurium,yghB,yghB,putative DedA family membrane protein,0,6.493753839851686,0.5378787878787878,0.47,0.1698113207547169,0.6840333920060937,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.073135852813721,3.4367382526397705,33.0,4.060910224914551,8.618402481079102,128.0,110.0,52.0,101.0,195.0,30.0,0.0,2.0,0.0,148.0,6.51282262802124,4.877007961273193,1.0,42.0,4.2386884689331055,6.126820087432861,0.0,0.0,6.212906837463379,156.0,144.0,128.0,5.95446252822876,0.0,187.0,1.3153791427612305,27.0,9.530238151550293,1.0,1.0,0.0,0.0,1.0,0.0,3.833970785140991,0.0,0.0,4.690502166748047,0.0,12.93604564666748,0.0,1.0,127.0,124.0,7.694190979003906
styphimurium,yqhC,yqhC,putative AraC/XylS family transcriptional regulator,0,6.823286122355687,0.5108932461873639,0.44,-0.0357142857142857,0.6842087926792865,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.032044410705566,6.048305034637451,124.0,4.6304473876953125,6.0829033851623535,98.0,190.0,103.0,76.0,131.0,88.0,0.0,3.0,1.0,162.0,7.008780002593994,7.535627365112305,1.0,98.0,8.688361167907715,5.512711048126221,1.0,0.0,4.639317512512207,168.0,194.0,195.0,7.095093727111816,0.0,77.0,6.0077338218688965,187.0,6.629296779632568,1.0,1.0,1.0,0.0,0.0,0.0,5.467432022094727,0.0,0.0,7.467369079589844,0.0,7.735531806945801,0.0,0.0,192.0,185.0,3.3018734455108643
styphimurium,yqhD,yqhD,putative alcohol dehydrogenase,0,7.060476365999801,0.552405498281787,0.5,0.28,0.6844589239209874,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.172186374664307,3.8378782272338867,103.0,3.2954905033111572,8.293800354003906,104.0,199.0,13.0,111.0,30.0,152.0,0.0,3.0,1.0,104.0,7.32755708694458,7.973869323730469,0.0,181.0,10.78449821472168,4.134199619293213,0.0,0.0,4.877542972564697,192.0,160.0,100.0,8.30566120147705,0.0,188.0,4.317359447479248,99.0,10.144347190856934,0.0,1.0,1.0,0.0,1.0,0.0,5.512519836425781,0.0,0.0,7.142359256744385,0.0,5.753442287445068,0.0,0.0,182.0,62.0,5.156025409698486
styphimurium,ygiR,ygiR,putative Fe-S oxidoreductase family 2,0,7.683863980256429,0.5722836095764272,0.38,-0.2580645161290322,0.6855510607417472,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.560623645782471,6.550018310546875,185.0,5.301113605499268,5.31979513168335,158.0,152.0,89.0,20.0,41.0,18.0,0.0,3.0,0.0,191.0,8.945781707763672,10.617140769958496,1.0,190.0,4.363282203674316,6.868866920471191,1.0,0.0,4.292011260986328,47.0,195.0,194.0,6.550920486450195,0.0,33.0,6.496683120727539,36.0,9.615127563476562,1.0,0.0,1.0,1.0,0.0,0.0,6.44540548324585,0.0,0.0,5.517552852630615,0.0,9.759538650512695,0.0,0.0,34.0,190.0,6.004022121429443
styphimurium,ygiK,ygiK,putative integral membrane protein,0,7.1770187659099,0.5114678899082569,0.45,-0.1272727272727272,0.6863220414003233,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.154007911682129,5.460081577301025,44.0,5.631344318389893,4.497941017150879,52.0,164.0,9.0,52.0,58.0,170.0,0.0,1.0,0.0,71.0,7.249788284301758,3.5456812381744385,1.0,54.0,13.450728416442871,7.644338607788086,0.0,0.0,4.639317512512207,107.0,125.0,48.0,8.957737922668457,0.0,175.0,9.321952819824219,192.0,8.49194049835205,1.0,1.0,0.0,1.0,0.0,0.0,5.418933391571045,0.0,0.0,6.144685745239258,0.0,8.365252494812012,0.0,0.0,42.0,44.0,5.752483367919922
styphimurium,sufI,sufI,suppressor of ftsI,0,7.254177846456518,0.5895258315640481,0.4,-0.1333333333333333,0.6866111848809561,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.994211673736572,6.255864143371582,73.0,4.552582740783691,5.609302043914795,57.0,119.0,139.0,91.0,60.0,49.0,0.0,4.0,0.0,22.0,8.38729190826416,8.915972709655762,1.0,61.0,4.334107875823975,4.9083099365234375,1.0,0.0,4.954161643981934,65.0,60.0,198.0,7.943090915679932,0.0,136.0,6.579739093780518,184.0,4.111448764801025,1.0,1.0,1.0,1.0,0.0,0.0,10.390263557434082,0.0,0.0,5.295393943786621,1.0,8.20913314819336,0.0,0.0,53.0,59.0,5.512770175933838
styphimurium,plsC,plsC,1-acyl-sn-glycerol-3-phosphate acyltransferase,1,6.6052979209482015,0.5,0.44,0.0,0.6868476258118972,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.852575302124023,8.58621597290039,146.0,5.029186248779297,10.2413330078125,144.0,87.0,44.0,127.0,156.0,92.0,0.0,3.0,0.0,152.0,4.190894603729248,5.669856071472168,1.0,157.0,3.9516940116882324,6.9642863273620605,1.0,0.0,4.6232404708862305,114.0,141.0,147.0,5.871406555175781,0.0,100.0,10.023822784423828,120.0,4.319194316864014,1.0,1.0,0.0,1.0,1.0,0.0,6.568262100219727,0.0,0.0,4.837085247039795,0.0,7.215548038482666,0.0,0.0,146.0,163.0,10.519196510314941
styphimurium,parC,parC,"DNA topoisomerase IV, subunit A",1,7.723120092266331,0.5621956617972554,0.51,-0.1020408163265306,0.6872088235596867,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.336739540100098,3.39587664604187,56.0,4.135505199432373,4.386909484863281,140.0,46.0,15.0,37.0,131.0,66.0,0.0,0.0,0.0,178.0,4.230695724487305,3.1984591484069824,1.0,61.0,0.1647879183292389,5.237521648406982,0.0,0.0,5.622353553771973,76.0,115.0,53.0,6.112414836883545,0.0,63.0,2.7564425468444824,72.0,4.073480606079102,1.0,1.0,0.0,0.0,0.0,0.0,5.296076774597168,0.0,0.0,4.298822402954102,0.0,5.413603782653809,0.0,0.0,118.0,93.0,3.9336328506469727
styphimurium,ygiW,ygiW,putative outer membrane protein,0,5.976350909297934,0.5419847328244275,0.32,0.1470588235294117,0.6876975573603434,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.644861698150635,6.593624591827393,71.0,4.429169178009033,8.527688026428223,143.0,72.0,52.0,55.0,157.0,79.0,0.0,2.0,0.0,58.0,5.245342254638672,5.1908159255981445,0.0,59.0,7.122026443481445,5.490355014801025,1.0,0.0,5.860579013824463,194.0,117.0,123.0,4.360802173614502,0.0,80.0,5.78945779800415,47.0,5.032508850097656,1.0,1.0,0.0,0.0,1.0,0.0,6.930832386016846,0.0,0.0,5.3422675132751465,0.0,7.7806196212768555,0.0,0.0,90.0,42.0,6.9748759269714355
styphimurium,ygiX,ygiX,putative transcriptional regulator,0,6.493753839851686,0.5621212121212121,0.44,0.2142857142857142,0.6878370338346251,2.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6934428215026855,8.467968940734863,158.0,3.8922224044799805,9.264654159545898,87.0,172.0,12.0,178.0,165.0,75.0,0.0,3.0,0.0,93.0,6.51282262802124,8.273887634277344,0.0,133.0,6.865518569946289,7.170737266540527,1.0,0.0,6.510247230529785,169.0,165.0,48.0,7.568695068359375,0.0,86.0,6.215874195098877,139.0,7.784451007843018,0.0,1.0,1.0,0.0,1.0,0.0,6.930832386016846,0.0,0.0,5.89592170715332,0.0,7.043654441833496,0.0,0.0,149.0,161.0,6.740987777709961
styphimurium,ygiY,ygiY,putative sensory histidine kinase in regulatory system,0,7.208600337960199,0.562962962962963,0.57,0.0232558139534883,0.6880431090386931,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.800968170166016,2.4857699871063232,88.0,3.703734874725342,1.4187300205230713,104.0,138.0,89.0,53.0,82.0,143.0,0.0,0.0,0.0,95.0,4.816828727722168,5.479160785675049,1.0,138.0,5.99030065536499,5.016753673553467,0.0,0.0,4.534371852874756,42.0,76.0,89.0,6.089144706726074,0.0,32.0,5.695871353149414,144.0,5.6964111328125,0.0,1.0,0.0,0.0,0.0,0.0,5.223012924194336,0.0,0.0,4.375703811645508,0.0,2.1208221912384033,0.0,0.0,88.0,84.0,2.208163022994995
styphimurium,mdaB,mdaB,NADPH specific quinone oxidoreductase,0,6.368187186350492,0.5137457044673539,0.45,0.1636363636363636,0.6882638009655272,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.549564361572266,4.139760494232178,171.0,3.324155330657959,3.6499438285827637,86.0,99.0,138.0,26.0,74.0,76.0,0.0,0.0,0.0,99.0,4.034775257110596,3.35105562210083,1.0,99.0,6.572345733642578,3.3579049110412598,0.0,0.0,5.102145195007324,77.0,119.0,23.0,5.050847053527832,0.0,136.0,2.1301136016845703,77.0,5.377634048461914,0.0,1.0,0.0,0.0,0.0,0.0,8.999926567077637,0.0,0.0,5.437271595001221,0.0,10.251546859741211,0.0,0.0,112.0,115.0,3.4305553436279297
styphimurium,ygiN,ygiN,putative cytoplasmic protein,0,5.755742213586912,0.5301587301587302,0.43,0.0526315789473684,0.6883625153115318,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.912134647369385,3.308908462524414,53.0,5.631344318389893,10.97829818725586,52.0,116.0,12.0,48.0,58.0,123.0,0.0,1.0,0.0,105.0,7.008780002593994,5.815587997436523,1.0,136.0,6.255761623382568,6.884641170501709,0.0,0.0,6.691811561584473,116.0,100.0,127.0,4.63848352432251,0.0,49.0,4.426293849945068,99.0,5.9479498863220215,1.0,1.0,0.0,0.0,1.0,0.0,5.056363105773926,0.0,0.0,6.249274730682373,0.0,8.789979934692383,0.0,0.0,39.0,44.0,10.519196510314941
styphimurium,parE,parE,"DNA topoisomerase IV, subunit B",1,7.546446273746024,0.5562599049128367,0.39,-0.0491803278688524,0.6886153228545842,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2646284103393555,6.489560127258301,68.0,3.2369771003723145,2.6790902614593506,107.0,16.0,108.0,29.0,51.0,97.0,0.0,1.0,0.0,52.0,3.705467700958252,3.944122076034546,1.0,36.0,6.381669044494629,5.864750862121582,1.0,0.0,3.9896492958068848,156.0,53.0,27.0,5.427075386047363,0.0,78.0,5.7668375968933105,144.0,3.877560615539551,0.0,0.0,0.0,0.0,0.0,0.0,5.792034149169922,0.0,0.0,5.56264066696167,0.0,5.497198104858398,0.0,0.0,56.0,26.0,7.226414680480957
