seq_id	smiles_id	organism	ec	substrate	log10_kcat	gene	cluster_id	fold
3351	1884	Psychrobacter immobilis	3.5.2.6	Cephalexin	1.414973347970818		3351	0
5948	1779	Providencia stuartii	3.5.2.6	Penicillin G	1.414973347970818		5949	3
4360	1769	Moraxella catarrhalis	3.5.2.6	Mecillinam	1.4913616938342726		4360	3
4383	1009	Kluyvera ascorbata	3.5.2.6	Nitrocefin	1.462397997898956		4384	0
5387	1010	Mycobacterium tuberculosis	3.5.2.6	CENTA	1.469822015978163		5387	0
6027	1011	Pseudomonas aeruginosa	3.5.2.6	Cephaloridine	2.255272505103306		6027	4
30	1884	Pseudomonas fluorescens	3.5.2.6	Cephalexin	1.4913616938342726		30	4
4360	1772	Moraxella catarrhalis	3.5.2.6	Ampicillin	1.5185139398778875		4360	3
5949	1771	Escherichia coli	3.5.2.6	Carbenicillin	2.1749315935284423		5949	3
2289	1407	Escherichia coli	3.5.2.6	Cephalosporin C	2.7323937598229686		2290	0
3270	1009	Bacillus cereus	3.5.2.6	Nitrocefin	1.6919651027673603		3449	3
30	1779	Pseudomonas fluorescens	3.5.2.6	Penicillin G	1.5352941200427705		30	4
5387	1782	Mycobacterium tuberculosis	3.5.2.6	Phenoxymethylpenicillin	1.5440680443502757		5387	0
5459	1775	Stenotrophomonas maltophilia	3.5.2.6	Azlocillin	1.8750612633917		5459	3
7798	2009	Serratia fonticola	3.5.2.6	Aztreonam	2.2095150145426308		7798	3
7673	2388	Escherichia coli	3.5.2.6	Piperacillin	3.5211380837040362		7674	0
4360	1779	Moraxella catarrhalis	3.5.2.6	Penicillin G	1.6127838567197355		4360	3
5459	1007	Stenotrophomonas maltophilia	3.5.2.6	Cefaclor	1.7781512503836436		5459	3
7798	2388	Serratia fonticola	3.5.2.6	Piperacillin	2.406540180433955		7798	3
3263	1779	Staphylococcus aureus	3.5.2.6	Penicillin G	2.322219294733919		3263	1
4360	2388	Moraxella catarrhalis	3.5.2.6	Piperacillin	1.7075701760979363		4360	3
4317	1698	Aeromonas hydrophila	3.5.2.6	Imipenem	3.0791812460476247		4317	1
7798	1698	Serratia fonticola	3.5.2.6	Imipenem	1.7323937598229686		7798	3
5459	2601	Stenotrophomonas maltophilia	3.5.2.6	Cefuroxime	1.9030899869919435		5459	3
2289	1884	Escherichia coli	3.5.2.6	Cephalexin	2.060697840353612		2290	0
4383	1406	Kluyvera ascorbata	3.5.2.6	Cephalothin	1.7481880270062005		4384	0
5387	2449	Mycobacterium tuberculosis	3.5.2.6	Cefamandole	1.7659167937184637		5387	0
30	2006	Pseudomonas fluorescens	3.5.2.6	Cefazolin	1.7853298350107671		30	4
3060	1009	Burkholderia pseudomallei	3.5.2.6	Nitrocefin	1.7993405494535817		3061	1
5459	2035	Stenotrophomonas maltophilia	3.5.2.6	Biapenem	2.1271047983648077		5459	3
7673	1011	Escherichia coli	3.5.2.6	Cephaloridine	3.230448921378274		7674	0
4360	1007	Moraxella catarrhalis	3.5.2.6	Cefaclor	1.8388490907372552		4360	3
5459	1406	Stenotrophomonas maltophilia	3.5.2.6	Cephalothin	1.9138138523837167		5459	3
1998	1009	Klebsiella pneumoniae	3.5.2.6	Nitrocefin	2.9731278535996988		1997	3
5291	1011	Stenotrophomonas maltophilia	3.5.2.6	Cephaloridine	1.8260748027008264		5459	3
7798	2387	Serratia fonticola	3.5.2.6	cefoperazone	1.845098040014257		7798	3
3645	1772	Bacteroides fragilis	3.5.2.6	Ampicillin	2.278753600952829		3649	0
6027	1779	Serratia marcescens	3.5.2.6	Penicillin G	2.8129133566428557		6027	4
3061	1009	Burkholderia pseudomallei	3.5.2.6	Nitrocefin	1.9003671286564703		3061	1
7050	1884	Serratia marcescens	3.5.2.6	Cephalexin	1.9030899869919435		7050	0
6128	1777	Enterobacter cloacae	3.5.2.6	Ticarcillin	1.9084850188786497		6266	0
7673	1241	Escherichia coli	3.5.2.6	Cefdinir	1.919078092376074		7674	0
6027	1011	Serratia marcescens	3.5.2.6	Cephaloridine	3.060697840353612		6027	4
7798	1833	Serratia fonticola	3.5.2.6	Cloxacillin	1.954242509439325		7798	3
3645	1698	Bacteroides fragilis	3.5.2.6	Imipenem	2.3010299956639813		3649	0
3645	2388	Bacteroides fragilis	3.5.2.6	Piperacillin	2.4771212547196626		3649	0
7798	1832	Serratia fonticola	3.5.2.6	Oxacillin	2.0211892990699383		7798	3
7673	2154	Escherichia coli	3.5.2.6	Cefcapene	2.041392685158225		7674	0
3645	1779	Bacteroides fragilis	3.5.2.6	Penicillin G	2.285557309007774		3649	0
5387	1009	Mycobacterium tuberculosis	3.5.2.6	Nitrocefin	2.046625210791619		5387	0
7798	1777	Serratia fonticola	3.5.2.6	Ticarcillin	2.060697840353612		7798	3
4320	1503	Citrobacter freundii	3.5.2.6	Ceftazidime	2.0718820073061255		4320	3
6266	1698	Serratia marcescens	3.5.2.6	Imipenem	2.2671717284030137		6266	0
3263	1772	Staphylococcus aureus	3.5.2.6	Ampicillin	2.7403626894942437		3263	1
6027	1009	Serratia marcescens	3.5.2.6	Nitrocefin	3.093421685162235		6027	4
3645	1503	Bacteroides fragilis	3.5.2.6	Ceftazidime	2.146128035678238		3649	0
4360	1009	Moraxella catarrhalis	3.5.2.6	Nitrocefin	2.367355921026019		4360	3
5459	2033	Stenotrophomonas maltophilia	3.5.2.6	Meropenem	2.1958996524092336		5459	3
4360	1778	Moraxella catarrhalis	3.5.2.6	Methicillin	2.278753600952829		4360	3
3645	1009	Bacteroides fragilis	3.5.2.6	Nitrocefin	2.3521825181113627		3649	0
2286	1698	Pseudomonas putida	3.5.2.6	Imipenem	2.380211241711606		4048	2
7798	1774	Serratia fonticola	3.5.2.6	Mezlocillin	2.406540180433955		7798	3
3645	1771	Bacteroides fragilis	3.5.2.6	Carbenicillin	2.4149733479708178		3649	0
3449	1832	Bacillus cereus	3.5.2.6	Oxacillin	2.5118833609788744		3449	3
5459	1407	Stenotrophomonas maltophilia	3.5.2.6	Cephalosporin C	2.4471580313422194		5459	3
7798	1406	Serratia fonticola	3.5.2.6	Cephalothin	3.8543060418010806		7798	3
4317	2035	Aeromonas hydrophila	3.5.2.6	Biapenem	2.4771212547196626		4317	1
2289	2006	Escherichia coli	3.5.2.6	Cefazolin	2.7481880270062002		2290	0
2286	2388	Pseudomonas putida	3.5.2.6	Piperacillin	2.515873843711679		4048	2
2286	1009	Pseudomonas putida	3.5.2.6	Nitrocefin	2.7558748556724915		4048	2
3645	1778	Bacteroides fragilis	3.5.2.6	Methicillin	3.041392685158225		3649	0
5459	1698	Stenotrophomonas maltophilia	3.5.2.6	Imipenem	2.568201724066995		5459	3
5459	1779	Stenotrophomonas maltophilia	3.5.2.6	Penicillin G	3.0492180226701815		5459	3
5459	2388	Stenotrophomonas maltophilia	3.5.2.6	Piperacillin	2.6434526764861874		5459	3
5459	1777	Stenotrophomonas maltophilia	3.5.2.6	Ticarcillin	2.6434526764861874		5459	3
7798	1770	Serratia fonticola	3.5.2.6	Amoxicillin	2.662757831681574		7798	3
3351	2006	Psychrobacter immobilis	3.5.2.6	Cefazolin	2.677606952720493		3351	0
5459	1772	Stenotrophomonas maltophilia	3.5.2.6	Ampicillin	2.7634279935629373		5459	3
7798	2601	Serratia fonticola	3.5.2.6	Cefuroxime	2.7323937598229686		7798	3
30	1009	Pseudomonas fluorescens	3.5.2.6	Nitrocefin	2.7403626894942437		30	4
7798	2445	Serratia fonticola	3.5.2.6	Ceftriaxone	2.792391689498254		7798	3
7671	1406	Escherichia coli	3.5.2.6	Cephalothin	2.7993405494535817		7674	0
5949	1768	Escherichia coli	3.5.2.6	6-Aminopenicillanic acid	2.8191489428071344		5949	3
7670	1406	Escherichia coli	3.5.2.6	Cephalothin	2.832508912706236		7674	0
4320	1011	Citrobacter freundii	3.5.2.6	Cephaloridine	2.845098040014257		4320	3
7669	1406	Escherichia coli	3.5.2.6	Cephalothin	2.845098040014257		7674	0
4363	2009	Enterobacter cloacae	3.5.2.6	Aztreonam	2.8494194137968996		4363	1
7798	2602	Serratia fonticola	3.5.2.6	Cefpirome	2.8721562727482928		7798	3
7798	1779	Serratia fonticola	3.5.2.6	Penicillin G	2.886490725172482		7798	3
6128	1770	Enterobacter cloacae	3.5.2.6	Amoxicillin	2.9116901587538613		6266	0
7798	2438	Serratia fonticola	3.5.2.6	Cefotiam	2.975431808509263		7798	3
3396	1009	Bacillus licheniformis	3.5.2.6	Nitrocefin	3.037426497940624		3396	1
7675	1406	Escherichia coli	3.5.2.6	Cephalothin	3.0718820073061255		7674	0
7672	1406	Escherichia coli	3.5.2.6	Cephalothin	3.110589710299249		7674	0
7050	2006	Serratia marcescens	3.5.2.6	Cefazolin	3.113943352306837		7050	0
3270	1779	Bacillus cereus	3.5.2.6	Penicillin G	3.6546577546495245		3449	3
3351	1009	Psychrobacter immobilis	3.5.2.6	Nitrocefin	3.1492191126553797		3351	0
7674	1406	Escherichia coli	3.5.2.6	Cephalothin	3.255272505103306		7674	0
3396	1772	Bacillus licheniformis	3.5.2.6	Ampicillin	3.350441856535061		3396	1
7798	1011	Serratia fonticola	3.5.2.6	Cephaloridine	3.403120521175818		7798	3
3396	1782	Bacillus licheniformis	3.5.2.6	Phenoxymethylpenicillin	3.4313637641589874		3396	1
3396	1779	Bacillus licheniformis	3.5.2.6	Penicillin G	3.423245873936808		3396	1
4320	2446	Citrobacter freundii	3.5.2.6	Moxalactam	3.446226401778163		4320	3
2852	1772	Bacillus cereus	3.5.2.6	Ampicillin	3.7323937598229686		2852	0
7798	2449	Serratia fonticola	3.5.2.6	Cefamandole	3.786041210242554		7798	3
630	547	Sedimentibacter hydroxybenzoicus	4.1.1.61	4-hydroxybenzoate	1.7403626894942439		630	0
6329	1229	Saccharomyces cerevisiae	4.1.1.49	Phosphoenolpyruvate	-1.853871964321762		6326	0
6324	1229	Saccharomyces cerevisiae	4.1.1.49	Phosphoenolpyruvate	-1.154901959985743		6326	0
6326	40	Saccharomyces cerevisiae	4.1.1.49	Oxaloacetate	-1.0969100130080565		6326	0
6329	40	Saccharomyces cerevisiae	4.1.1.49	Oxaloacetate	-0.958607314841775		6326	0
6328	1229	Saccharomyces cerevisiae	4.1.1.49	Phosphoenolpyruvate	-0.8860566476931632		6326	0
6318	1229	Saccharomyces cerevisiae	4.1.1.49	Phosphoenolpyruvate	-0.3010299956639812		6326	0
6323	40	Saccharomyces cerevisiae	4.1.1.49	Oxaloacetate	-0.5528419686577808		6326	0
6323	48	Saccharomyces cerevisiae	4.1.1.49	oxalacetate	1.8129133566428555		6326	0
6327	40	Saccharomyces cerevisiae	4.1.1.49	Oxaloacetate	-0.23657200643706275		6326	0
6323	1229	Saccharomyces cerevisiae	4.1.1.49	Phosphoenolpyruvate	1.7993405494535817		6326	0
6328	40	Saccharomyces cerevisiae	4.1.1.49	Oxaloacetate	-0.07058107428570728		6326	0
6318	48	Saccharomyces cerevisiae	4.1.1.49	oxalacetate	0.0		6326	0
6321	959	Saccharomyces cerevisiae	4.1.1.49	ATP	0.47712125471966244		6326	0
6327	1229	Saccharomyces cerevisiae	4.1.1.49	Phosphoenolpyruvate	0.7075701760979364		6326	0
6187	1229	Anaerobiospirillum succiniciproducens	4.1.1.49	Phosphoenolpyruvate	1.3424226808222062		6187	1
6320	1229	Saccharomyces cerevisiae	4.1.1.49	Phosphoenolpyruvate	1.1139433523068367		6326	0
6325	1229	Saccharomyces cerevisiae	4.1.1.49	Phosphoenolpyruvate	1.2787536009528289		6326	0
6319	959	Saccharomyces cerevisiae	4.1.1.49	ATP	1.505149978319906		6326	0
6323	959	Saccharomyces cerevisiae	4.1.1.49	ATP	1.5797835966168101		6326	0
2372	320	Streptomyces clavuligerus	6.3.3.4	L-N2-(2-carboxyethyl)arginine	-1.7958800173440752		2371	2
2371	320	Streptomyces clavuligerus	6.3.3.4	L-N2-(2-carboxyethyl)arginine	-0.8860566476931632		2371	2
2370	320	Streptomyces clavuligerus	6.3.3.4	L-N2-(2-carboxyethyl)arginine	-0.5528419686577808		2371	2
2373	320	Streptomyces clavuligerus	6.3.3.4	L-N2-(2-carboxyethyl)arginine	-0.060480747381381476		2371	2
16	1381	Mycolicibacterium smegmatis	2.5.1.7	UDP-N-acetyl-D-mannosamine	-1.4814860601221125		16	2
16	1229	Mycolicibacterium smegmatis	2.5.1.7	Phosphoenolpyruvate	-1.2365720064370627		16	2
1520	1229	Enterobacter cloacae	2.5.1.7	Phosphoenolpyruvate	0.47712125471966244		1520	3
1520	1381	Enterobacter cloacae	2.5.1.7	UDP-N-acetyl-D-mannosamine	0.47712125471966244		1520	3
2849	967	Methanocaldococcus jannaschii	3.5.4.28	S-Adenosyl-L-homocysteine	0.43136376415898736		2851	4
2851	967	Methanocaldococcus jannaschii	3.5.4.28	S-Adenosyl-L-homocysteine	1.7649229846498886		2851	4
2850	967	Methanocaldococcus jannaschii	3.5.4.28	S-Adenosyl-L-homocysteine	3.113943352306837		2851	4
5859	1336	Pseudomonas aeruginosa	4.4.1.5	Methylglyoxal	2.432969290874406		5859	2
321	1686	Homo sapiens	4.4.1.5	glutathione isopropyl ester	2.346352974450639	GLO1	321	0
321	744	Homo sapiens	4.4.1.5	Phenylglyoxal	3.0293837776852097	GLO1	321	0
321	1336	Homo sapiens	4.4.1.5	Methylglyoxal	3.054357661045256	GLO1	321	0
320	744	Rattus norvegicus	4.4.1.5	Phenylglyoxal	3.041392685158225		321	0
320	1336	Rattus norvegicus	4.4.1.5	Methylglyoxal	3.073107097112067		321	0
321	279	Homo sapiens	4.4.1.5	Reduced glutathione	3.1335389083702174	GLO1	321	0
6547	1336	Saccharomyces cerevisiae	4.4.1.5	Methylglyoxal	3.2600713879850747		6547	4
6547	744	Saccharomyces cerevisiae	4.4.1.5	Phenylglyoxal	3.8260748027008264		6547	4
3129	959	Escherichia coli	6.1.1.17	ATP	1.0		3130	4
3129	293	Escherichia coli	6.1.1.17	L-Glutamate	1.0		3130	4
3126	2123	Vargula hilgendorfii	1.13.12.6	Cypridina luciferin	1.4265112613645752		3126	3
6773	983	Homo sapiens	1.17.3.2	Hypoxanthine	-0.4814860601221125		6775	0
6772	981	Rattus norvegicus	1.17.3.2	Xanthine	1.0958664534785427		6775	0
6771	981	Bos taurus	1.17.3.2	Xanthine	0.06445798922691845		6775	0
6770	1133	Bos taurus	1.17.3.2	NADPH	0.4099331233312945		6775	0
6770	973	Bos taurus	1.17.3.2	2-mercaptopurine	0.2966651902615311		6775	0
6770	984	Bos taurus	1.17.3.2	6-Thioxanthine	0.4409090820652177		6775	0
6770	982	Bos taurus	1.17.3.2	2-Thioxanthine	0.5211380837040362		6775	0
6770	983	Bos taurus	1.17.3.2	Hypoxanthine	0.6384892569546373		6775	0
6770	981	Bos taurus	1.17.3.2	Xanthine	2.03342375548695		6775	0
6774	981	Homo sapiens	1.17.3.2	Xanthine	1.2624510897304295	XDH	6775	0
6774	983	Homo sapiens	1.17.3.2	Hypoxanthine	1.4771212547196624	XDH	6775	0
1874	1547	Rattus norvegicus	2.3.1.39	Malonyl-CoA	-2.0		1879	4
1875	1547	Rattus norvegicus	2.3.1.39	Malonyl-CoA	-0.9208187539523752		1879	4
1878	1547	Rattus norvegicus	2.3.1.39	Malonyl-CoA	0.07918124604762482		1879	4
2650	1290	Streptomyces coelicolor	4.2.3.37	trans,trans-Farnesyl diphosphate	-3.5228787452803374		2651	3
2651	1290	Streptomyces coelicolor	4.2.3.37	trans,trans-Farnesyl diphosphate	-1.3098039199714864		2651	3
6505	1984	Saccharomyces cerevisiae	2.7.4.6	dTDP	1.1238516409670858		6505	1
993	1062	Pisum sativum	2.7.4.6	dCDP	2.0253058652647704		993	3
993	1984	Pisum sativum	2.7.4.6	dTDP	2.167317334748176		993	3
2250	1303	Phaeosphaeria sp.	5.5.1.13	(+)-copalyl diphosphate	-2.9318141382538383		2250	1
6167	1285	Arabidopsis thaliana	5.5.1.13	(E,E,E)-geranylgeranyl diphosphate	-2.721246399047171		6173	2
6168	1285	Arabidopsis thaliana	5.5.1.13	(E,E,E)-geranylgeranyl diphosphate	-2.221848749616356		6173	2
6171	1285	Arabidopsis thaliana	5.5.1.13	(E,E,E)-geranylgeranyl diphosphate	-1.9208187539523751		6173	2
2250	1284	Phaeosphaeria sp.	5.5.1.13	Geranylgeranyl diphosphate	-1.5114492834995557		2250	1
4728	1284	Streptomyces sp.	5.5.1.13	Geranylgeranyl diphosphate	-1.4814860601221125		4728	2
6170	1285	Arabidopsis thaliana	5.5.1.13	(E,E,E)-geranylgeranyl diphosphate	-1.1487416512809248		6173	2
6172	1285	Arabidopsis thaliana	5.5.1.13	(E,E,E)-geranylgeranyl diphosphate	-0.8860566476931632		6173	2
6169	1285	Arabidopsis thaliana	5.5.1.13	(E,E,E)-geranylgeranyl diphosphate	-0.5228787452803376		6173	2
6173	1285	Arabidopsis thaliana	5.5.1.13	(E,E,E)-geranylgeranyl diphosphate	-0.045757490560675115		6173	2
5203	857	Pseudomonas putida	1.13.11.47	3-Hydroxy-1H-quinolin-4-one	3.1132746924643504		5204	2
5205	857	Pseudomonas putida	1.13.11.47	3-Hydroxy-1H-quinolin-4-one	3.345177616542704		5204	2
4805	2478	Papaver somniferum	1.1.1.248	salutaridine	-1.7958800173440752		4806	4
4807	2478	Papaver somniferum	1.1.1.248	salutaridine	-1.6777807052660807		4806	4
4804	2478	Papaver somniferum	1.1.1.248	salutaridine	-0.8996294548824371		4806	4
4806	2478	Papaver somniferum	1.1.1.248	salutaridine	-0.30016227413275426		4806	4
4802	2478	Papaver somniferum	1.1.1.248	salutaridine	-0.21467016498923297		4806	4
4810	2478	Papaver somniferum	1.1.1.248	salutaridine	-0.0008694587126288914		4806	4
4809	2478	Papaver somniferum	1.1.1.248	salutaridine	0.11594317693905513		4806	4
4803	2478	Papaver somniferum	1.1.1.248	salutaridine	0.286231854028553		4806	4
4798	1133	Papaver bracteatum	1.1.1.248	NADPH	0.3222192947339193		4806	4
4798	2478	Papaver bracteatum	1.1.1.248	salutaridine	0.36172783601759284		4806	4
4799	2478	Papaver somniferum	1.1.1.248	salutaridine	0.3891660843645325		4806	4
4801	2478	Papaver somniferum	1.1.1.248	salutaridine	0.3905818785504353		4806	4
4800	2478	Papaver somniferum	1.1.1.248	salutaridine	0.4356851379416299		4806	4
4808	2478	Papaver somniferum	1.1.1.248	salutaridine	0.5035183127240748		4806	4
4798	1132	Papaver bracteatum	1.1.1.248	NADH	0.568201724066995		4806	4
4798	2479	Papaver bracteatum	1.1.1.248	salutaridinol	1.334453751150931		4806	4
4798	659	Papaver bracteatum	1.1.1.248	NADP+	1.3404441148401183		4806	4
6025	1133	Staphylococcus aureus	1.5.1.52	NADPH	-0.585026652029182		6025	2
6025	40	Staphylococcus aureus	1.5.1.52	Oxaloacetate	-0.585026652029182		6025	2
6025	1309	Staphylococcus aureus	1.5.1.52	Pyruvate	-0.585026652029182		6025	2
821	2397	Escherichia coli	1.1.1.274	ethyl 2-methylacetoacetate	0.414973347970818		821	3
4976	1132	Corynebacterium sp.	1.1.1.274	NADH	0.45178643552429026		4976	0
4975	1133	Corynebacterium sp.	1.1.1.274	NADPH	0.5224442335063199		4976	0
4976	50	Corynebacterium sp.	1.1.1.274	2,5-didehydro-D-gluconate	0.9206450014067876		4976	0
4975	1132	Corynebacterium sp.	1.1.1.274	NADH	1.3010299956639813		4976	0
821	1336	Escherichia coli	1.1.1.274	Methylglyoxal	1.9084850188786497		821	3
6858	1793	Streptomyces arenae	1.14.19.8	pentalenolactone F	-3.494850021680094		6855	1
6855	1793	Streptomyces arenae	1.14.19.8	pentalenolactone F	-3.2365720064370627		6855	1
6854	1793	Streptomyces arenae	1.14.19.8	pentalenolactone F	-2.815308569182401		6855	1
6857	1793	Streptomyces arenae	1.14.19.8	pentalenolactone F	-2.8239087409443187		6855	1
6856	1793	Streptomyces arenae	1.14.19.8	pentalenolactone F	0.9444826721501687		6855	1
4459	1793	Streptomyces exfoliatus	1.14.19.8	pentalenolactone F	1.021189299069938		4459	4
3970	2093	Ruegeria pomeroyi	6.2.1.44	Propionate	1.0334237554869496		3970	1
3970	2189	Ruegeria pomeroyi	6.2.1.44	Butyrate	1.1583624920952498		3970	1
3970	1238	Ruegeria pomeroyi	6.2.1.44	Acrylate	1.1553360374650619		3970	1
7201	365	Escherichia coli	2.5.1.48	O-Succinyl-L-homoserine	-0.8239087409443188		7216	1
2693	365	Helicobacter pylori	2.5.1.48	O-Succinyl-L-homoserine	-0.5272435506827877		2693	0
7209	365	Escherichia coli	2.5.1.48	O-Succinyl-L-homoserine	-0.5086383061657274		7216	1
7210	365	Escherichia coli	2.5.1.48	O-Succinyl-L-homoserine	-0.3010299956639812		7216	1
7215	365	Escherichia coli	2.5.1.48	O-Succinyl-L-homoserine	0.08990511143939793		7216	1
7213	365	Escherichia coli	2.5.1.48	O-Succinyl-L-homoserine	0.14301480025409505		7216	1
7214	365	Escherichia coli	2.5.1.48	O-Succinyl-L-homoserine	0.146128035678238		7216	1
7205	365	Escherichia coli	2.5.1.48	O-Succinyl-L-homoserine	0.146128035678238		7216	1
7211	365	Escherichia coli	2.5.1.48	O-Succinyl-L-homoserine	2.220108088040055		7216	1
7206	365	Escherichia coli	2.5.1.48	O-Succinyl-L-homoserine	0.724275869600789		7216	1
7214	375	Escherichia coli	2.5.1.48	L-Cystathionine	0.7481880270062004		7216	1
7202	365	Escherichia coli	2.5.1.48	O-Succinyl-L-homoserine	0.7481880270062004		7216	1
7200	365	Escherichia coli	2.5.1.48	O-Succinyl-L-homoserine	0.7781512503836436		7216	1
7211	375	Escherichia coli	2.5.1.48	L-Cystathionine	2.0827853703164503		7216	1
7204	365	Escherichia coli	2.5.1.48	O-Succinyl-L-homoserine	0.9822712330395684		7216	1
7213	375	Escherichia coli	2.5.1.48	L-Cystathionine	1.0453229787866574		7216	1
7207	365	Escherichia coli	2.5.1.48	O-Succinyl-L-homoserine	1.5185139398778875		7216	1
7212	365	Escherichia coli	2.5.1.48	O-Succinyl-L-homoserine	1.7558748556724915		7216	1
7208	365	Escherichia coli	2.5.1.48	O-Succinyl-L-homoserine	1.7708520116421442		7216	1
7199	365	Escherichia coli	2.5.1.48	O-Succinyl-L-homoserine	1.8976270912904414		7216	1
7216	365	Escherichia coli	2.5.1.48	O-Succinyl-L-homoserine	2.0		7216	1
7211	83	Escherichia coli	2.5.1.48	L-Cysteine	2.0827853703164503		7216	1
7203	365	Escherichia coli	2.5.1.48	O-Succinyl-L-homoserine	2.113943352306837		7216	1
6955	959	Bifidobacterium longum	2.7.1.162	ATP	-0.9208187539523752		6957	2
6957	959	Bifidobacterium longum	2.7.1.162	ATP	1.212187604403958		6957	2
6957	1369	Bifidobacterium longum	2.7.1.162	N-Acetyl-D-mannosamine	0.9956351945975499		6957	2
6956	1369	Bifidobacterium longum	2.7.1.162	N-Acetyl-D-mannosamine	1.1335389083702174		6957	2
6956	959	Bifidobacterium longum	2.7.1.162	ATP	0.9444826721501687		6957	2
3665	2363	Staphylococcus aureus	2.7.1.33	N-Pentylpantothenamide	-0.8239087409443188		3665	1
7768	1517	Thermotoga maritima	2.7.1.33	(R)-Pantothenate	-0.5376020021010439		7768	4
3665	2357	Staphylococcus aureus	2.7.1.33	N-Heptylpantothenamide	-0.37161106994968846		3665	1
3665	959	Staphylococcus aureus	2.7.1.33	ATP	2.45178643552429		3665	1
3665	1517	Staphylococcus aureus	2.7.1.33	(R)-Pantothenate	2.5171958979499744		3665	1
4777	959	Helicobacter pylori	2.7.1.33	ATP	0.32014628611105395		4777	0
4777	1517	Helicobacter pylori	2.7.1.33	(R)-Pantothenate	0.32014628611105395		4777	0
4068	959	Bacillus subtilis	2.7.1.33	ATP	0.32633586092875144		4068	4
4068	1517	Bacillus subtilis	2.7.1.33	(R)-Pantothenate	0.32633586092875144		4068	4
3966	2597	Homo sapiens	2.7.8.17	Methyl alpha-D-galactopyranoside	-0.12493873660829995	GNPTAB	3966	3
4416	2008	Escherichia coli	2.6.1.33	dTDP-6-deoxy-D-xylo-4-hexulose	0.7528164311882715		4416	2
2662	1688	Neurospora crassa	1.13.12.16	2-Nitropropane	3.806179973983887		2662	0
2662	2362	Neurospora crassa	1.13.12.16	1-Nitrohexane	0.2304489213782739		2662	0
2662	2367	Neurospora crassa	1.13.12.16	1-nitropentane	0.6334684555795865		2662	0
2662	2424	Neurospora crassa	1.13.12.16	Nitroethane	3.3010299956639813		2662	0
2662	2374	Neurospora crassa	1.13.12.16	1-Nitrobutane	0.7923916894982539		2662	0
2662	379	Neurospora crassa	1.13.12.16	3-nitropropionate	0.6434526764861874		2662	0
2662	2380	Neurospora crassa	1.13.12.16	1-Nitropropane	3.113943352306837		2662	0
2662	266	Neurospora crassa	1.13.12.16	propionate-3-nitronate	2.6334684555795866		2662	0
6572	47	Mus musculus	3.5.1.3	2-oxosuccinamate	0.06069784035361165		6572	4
6572	302	Mus musculus	3.5.1.3	succinamate	0.4471580313422192		6572	4
6572	273	Mus musculus	3.5.1.3	2-Oxoglutaramate	1.2430380486862944		6572	4
7328	720	Nocardioides sp.	1.2.1.78	2-Carboxybenzaldehyde	1.591064607026499		7328	2
7328	724	Nocardioides sp.	1.2.1.78	2-Nitrobenzaldehyde	1.6812412373755872		7328	2
5945	1229	Homo sapiens	2.7.1.40	Phosphoenolpyruvate	3.0726174765452368	PKLR	5945	3
4797	1229	Saccharomyces cerevisiae	2.7.1.40	Phosphoenolpyruvate	2.3654879848909		4797	3
3578	1229	Geobacillus stearothermophilus	2.7.1.40	Phosphoenolpyruvate	3.239549720840473		3578	1
3577	1229	Geobacillus stearothermophilus	2.7.1.40	Phosphoenolpyruvate	3.5056925074122		3578	1
864	1156	Bos taurus	3.4.11.9	Bradykinin	1.414973347970818		4987	3
864	1157	Bos taurus	3.4.11.9	Arg-Pro-Pro-Gly-Phe-Ser-Pro-Phe	1.591064607026499		4987	3
864	1158	Bos taurus	3.4.11.9	Arg-Pro-Pro-Gly-Phe-Ser-Pro	1.6127838567197355		4987	3
864	1159	Bos taurus	3.4.11.9	Arg-Pro-Pro-Gly-Phe	1.6812412373755872		4987	3
864	1160	Bos taurus	3.4.11.9	Arg-Pro-Pro	2.0791812460476247		4987	3
1599	713	Arabidopsis thaliana	2.1.1.274	salicylic acid	-1.154901959985743		1599	3
1728	714	Clarkia breweri	2.1.1.274	salicylate	1.146128035678238		1728	0
5215	2390	Pseudomonas sp.	3.8.1.8	Atrazine	1.0413926851582251		5215	2
5215	2391	Pseudomonas sp.	3.8.1.8	Hydroxyatrazine	0.47712125471966244		5215	2
5065	1541	Arabidopsis thaliana	1.2.1.44	Caffeoyl-CoA	-0.8860566476931632		5065	1
5065	1542	Arabidopsis thaliana	1.2.1.44	Feruloyl-CoA	0.2787536009528289		5065	1
5065	1540	Arabidopsis thaliana	1.2.1.44	Sinapoyl-CoA	0.22271647114758325		5065	1
5065	1543	Arabidopsis thaliana	1.2.1.44	4-Coumaroyl-CoA	0.21218760440395779		5065	1
2938	2062	Treponema denticola	1.3.1.44	Crotonoyl-CoA	0.8512583487190752		2942	1
2938	2241	Treponema denticola	1.3.1.44	Hexanoyl-CoA	1.1846914308175989		2942	1
2938	2203	Treponema denticola	1.3.1.44	trans-Hex-2-enoyl-CoA	1.1846914308175989		2942	1
2937	2062	Treponema denticola	1.3.1.44	Crotonoyl-CoA	1.1931245983544616		2942	1
2936	2062	Treponema denticola	1.3.1.44	Crotonoyl-CoA	1.276461804173244		2942	1
2937	2241	Treponema denticola	1.3.1.44	Hexanoyl-CoA	1.2787536009528289		2942	1
2937	2203	Treponema denticola	1.3.1.44	trans-Hex-2-enoyl-CoA	1.2787536009528289		2942	1
