organism,locus,absent_from_feba,min_fit_sig
beril_pseudo1_N1B4,Pf1N1B4_717,0,2.62
beril_pseudo1_N1B4,Pf1N1B4_718,0,2.19
beril_pseudo1_N1B4,Pf1N1B4_719,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_72,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_720,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_721,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_722,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_723,0,2.724
beril_pseudo1_N1B4,Pf1N1B4_724,0,-1.478
beril_pseudo1_N1B4,Pf1N1B4_725,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_726,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_727,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_728,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_729,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_73,0,1.909
beril_pseudo1_N1B4,Pf1N1B4_730,0,2.01
beril_pseudo1_N1B4,Pf1N1B4_731,0,4.426
beril_pseudo1_N1B4,Pf1N1B4_732,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_733,0,-2.301
beril_pseudo1_N1B4,Pf1N1B4_734,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_735,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_736,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_737,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_738,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_739,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_74,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_740,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_741,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_742,0,4.229
beril_pseudo1_N1B4,Pf1N1B4_743,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_744,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_745,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_746,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_747,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_748,0,1.817
beril_pseudo1_N1B4,Pf1N1B4_749,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_75,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_750,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_751,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_752,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_753,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_754,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_755,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_756,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_757,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_758,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_759,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_76,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_760,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_761,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_762,0,3.114
beril_pseudo1_N1B4,Pf1N1B4_763,0,2.121
beril_pseudo1_N1B4,Pf1N1B4_764,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_765,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_766,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_767,0,2.859
beril_pseudo1_N1B4,Pf1N1B4_768,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_769,0,4.412
beril_pseudo1_N1B4,Pf1N1B4_77,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_770,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_771,0,2.153
beril_pseudo1_N1B4,Pf1N1B4_772,0,2.22
beril_pseudo1_N1B4,Pf1N1B4_773,0,1.809
beril_pseudo1_N1B4,Pf1N1B4_774,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_775,0,1.619
beril_pseudo1_N1B4,Pf1N1B4_776,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_777,0,2.308
beril_pseudo1_N1B4,Pf1N1B4_778,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_779,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_78,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_780,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_781,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_782,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_783,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_784,0,1.14
beril_pseudo1_N1B4,Pf1N1B4_785,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_786,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_787,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_788,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_789,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_79,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_790,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_791,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_792,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_793,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_794,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_795,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_796,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_797,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_798,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_799,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_8,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_80,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_800,0,0.918
beril_pseudo1_N1B4,Pf1N1B4_801,0,2.69
beril_pseudo1_N1B4,Pf1N1B4_802,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_803,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_804,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_805,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_806,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_807,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_808,0,2.258
beril_pseudo1_N1B4,Pf1N1B4_809,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_81,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_810,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_811,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_812,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_813,0,1.414
beril_pseudo1_N1B4,Pf1N1B4_814,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_815,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_816,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_817,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_818,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_819,0,1.125
beril_pseudo1_N1B4,Pf1N1B4_82,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_820,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_821,0,1.05
beril_pseudo1_N1B4,Pf1N1B4_822,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_823,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_824,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_825,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_826,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_827,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_828,0,2.291
beril_pseudo1_N1B4,Pf1N1B4_829,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_83,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_830,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_831,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_832,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_833,0,3.259
beril_pseudo1_N1B4,Pf1N1B4_834,0,2.211
beril_pseudo1_N1B4,Pf1N1B4_835,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_836,0,2.045
beril_pseudo1_N1B4,Pf1N1B4_837,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_838,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_839,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_84,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_840,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_841,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_842,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_843,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_844,0,1.528
beril_pseudo1_N1B4,Pf1N1B4_845,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_846,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_847,0,3.751
beril_pseudo1_N1B4,Pf1N1B4_848,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_849,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_85,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_850,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_851,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_852,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_853,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_854,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_855,0,-1.423
beril_pseudo1_N1B4,Pf1N1B4_856,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_857,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_858,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_859,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_86,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_860,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_861,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_862,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_863,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_864,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_865,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_866,0,-2.323
beril_pseudo1_N1B4,Pf1N1B4_867,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_868,0,1.342
beril_pseudo1_N1B4,Pf1N1B4_869,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_87,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_870,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_871,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_872,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_873,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_874,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_875,0,2.207
beril_pseudo1_N1B4,Pf1N1B4_876,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_877,0,1.006
beril_pseudo1_N1B4,Pf1N1B4_878,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_879,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_88,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_880,0,1.297
beril_pseudo1_N1B4,Pf1N1B4_881,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_882,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_883,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_884,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_885,0,-1.068
beril_pseudo1_N1B4,Pf1N1B4_886,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_887,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_888,0,2.456
beril_pseudo1_N1B4,Pf1N1B4_889,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_89,0,1.576
beril_pseudo1_N1B4,Pf1N1B4_890,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_891,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_892,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_893,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_894,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_895,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_896,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_897,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_898,0,2.191
beril_pseudo1_N1B4,Pf1N1B4_899,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_9,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_90,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_900,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_901,0,-1.341
beril_pseudo1_N1B4,Pf1N1B4_902,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_903,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_904,0,-1.132
beril_pseudo1_N1B4,Pf1N1B4_905,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_906,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_907,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_908,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_909,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_91,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_910,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_911,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_912,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_913,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_914,0,1.287
beril_pseudo1_N1B4,Pf1N1B4_915,0,1.06
beril_pseudo1_N1B4,Pf1N1B4_916,0,0.962
beril_pseudo1_N1B4,Pf1N1B4_917,0,0.99
beril_pseudo1_N1B4,Pf1N1B4_918,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_919,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_92,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_920,0,-0.684
beril_pseudo1_N1B4,Pf1N1B4_921,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_922,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_923,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_924,0,-1.217
beril_pseudo1_N1B4,Pf1N1B4_925,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_926,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_927,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_928,0,1.401
beril_pseudo1_N1B4,Pf1N1B4_929,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_93,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_930,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_931,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_932,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_933,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_934,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_935,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_936,0,1.145
beril_pseudo1_N1B4,Pf1N1B4_937,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_938,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_939,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_94,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_940,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_941,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_942,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_943,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_944,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_945,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_946,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_947,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_948,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_949,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_95,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_950,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_951,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_952,0,2.1
beril_pseudo1_N1B4,Pf1N1B4_953,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_954,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_955,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_956,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_957,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_958,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_959,0,2.974
beril_pseudo1_N1B4,Pf1N1B4_96,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_960,0,1.762
beril_pseudo1_N1B4,Pf1N1B4_961,0,1.742
beril_pseudo1_N1B4,Pf1N1B4_962,0,1.708
beril_pseudo1_N1B4,Pf1N1B4_963,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_964,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_965,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_966,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_967,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_968,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_969,0,2.973
beril_pseudo1_N1B4,Pf1N1B4_97,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_970,0,3.126
beril_pseudo1_N1B4,Pf1N1B4_971,0,3.328
beril_pseudo1_N1B4,Pf1N1B4_972,0,2.924
beril_pseudo1_N1B4,Pf1N1B4_973,0,2.914
beril_pseudo1_N1B4,Pf1N1B4_974,0,3.015
beril_pseudo1_N1B4,Pf1N1B4_975,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_976,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_977,0,-1.477
beril_pseudo1_N1B4,Pf1N1B4_978,0,1.713
beril_pseudo1_N1B4,Pf1N1B4_979,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_98,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_980,0,2.175
beril_pseudo1_N1B4,Pf1N1B4_981,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_982,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_983,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_984,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_985,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_986,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_987,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_988,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_989,0,0.849
beril_pseudo1_N1B4,Pf1N1B4_99,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_990,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_991,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_992,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_993,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_994,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_995,1,0.0
beril_pseudo1_N1B4,Pf1N1B4_996,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_997,0,0.0
beril_pseudo1_N1B4,Pf1N1B4_998,0,-1.892
beril_pseudo1_N1B4,Pf1N1B4_999,0,-1.421
beril_Cola,Echvi_0001,1,0.0
beril_Cola,Echvi_0002,0,-0.837
beril_Cola,Echvi_0003,0,1.082
beril_Cola,Echvi_0004,0,-0.932
beril_Cola,Echvi_0005,1,0.0
beril_Cola,Echvi_0006,0,4.113
beril_Cola,Echvi_0007,0,3.8
beril_Cola,Echvi_0008,0,2.489
beril_Cola,Echvi_0009,0,2.558
beril_Cola,Echvi_0010,0,-0.669
beril_Cola,Echvi_0011,0,-0.611
beril_Cola,Echvi_0012,0,-0.663
beril_Cola,Echvi_0013,1,0.0
beril_Cola,Echvi_0014,0,1.737
beril_Cola,Echvi_0015,0,3.54
beril_Cola,Echvi_0016,0,0.0
beril_Cola,Echvi_0017,0,0.0
beril_Cola,Echvi_0018,0,0.0
beril_Cola,Echvi_0019,0,0.0
beril_Cola,Echvi_0020,1,0.0
beril_Cola,Echvi_0021,1,0.0
beril_Cola,Echvi_0022,1,0.0
beril_Cola,Echvi_0023,1,0.0
beril_Cola,Echvi_0024,0,3.853
beril_Cola,Echvi_0025,0,0.0
beril_Cola,Echvi_0026,1,0.0
beril_Cola,Echvi_0027,1,0.0
beril_Cola,Echvi_0028,1,0.0
beril_Cola,Echvi_0029,0,0.0
beril_Cola,Echvi_0030,1,0.0
beril_Cola,Echvi_0031,0,0.0
beril_Cola,Echvi_0032,0,6.027
beril_Cola,Echvi_0033,1,0.0
beril_Cola,Echvi_0034,0,-0.852
beril_Cola,Echvi_0035,0,2.309
beril_Cola,Echvi_0036,1,0.0
beril_Cola,Echvi_0037,0,-0.641
beril_Cola,Echvi_0038,0,0.876
beril_Cola,Echvi_0039,0,0.888
beril_Cola,Echvi_0040,1,0.0
beril_Cola,Echvi_0041,1,0.0
beril_Cola,Echvi_0042,1,0.0
beril_Cola,Echvi_0043,0,2.46
beril_Cola,Echvi_0044,0,2.835
beril_Cola,Echvi_0045,0,1.5
beril_Cola,Echvi_0046,0,-1.311
beril_Cola,Echvi_0047,0,1.846
beril_Cola,Echvi_0048,0,3.517
beril_Cola,Echvi_0049,1,0.0
beril_Cola,Echvi_0050,1,0.0
beril_Cola,Echvi_0051,1,0.0
beril_Cola,Echvi_0052,1,0.0
beril_Cola,Echvi_0053,0,0.0
beril_Cola,Echvi_0054,0,2.749
beril_Cola,Echvi_0055,0,0.0
beril_Cola,Echvi_0056,0,3.076
beril_Cola,Echvi_0057,0,3.649
beril_Cola,Echvi_0058,0,2.057
beril_Cola,Echvi_0059,1,0.0
beril_Cola,Echvi_0060,0,-0.599
beril_Cola,Echvi_0061,0,-0.585
beril_Cola,Echvi_0062,0,0.713
beril_Cola,Echvi_0063,0,0.912
beril_Cola,Echvi_0068,0,2.183
beril_Cola,Echvi_0069,0,0.0
beril_Cola,Echvi_0070,0,-0.922
beril_Cola,Echvi_0071,1,0.0
beril_Cola,Echvi_0072,1,0.0
beril_Cola,Echvi_0073,0,0.0
beril_Cola,Echvi_0074,0,0.889
beril_Cola,Echvi_0075,1,0.0
beril_Cola,Echvi_0076,1,0.0
beril_Cola,Echvi_0077,1,0.0
beril_Cola,Echvi_0078,1,0.0
beril_Cola,Echvi_0080,0,4.724
beril_Cola,Echvi_0081,0,1.277
beril_Cola,Echvi_0082,0,-0.879
beril_Cola,Echvi_0083,0,-0.865
beril_Cola,Echvi_0084,0,2.504
beril_Cola,Echvi_0085,0,-1.468
beril_Cola,Echvi_0086,0,0.806
beril_Cola,Echvi_0087,1,0.0
beril_Cola,Echvi_0088,1,0.0
beril_Cola,Echvi_0089,0,2.555
beril_Cola,Echvi_0090,0,-1.508
beril_Cola,Echvi_0091,0,0.0
beril_Cola,Echvi_0092,0,5.801
beril_Cola,Echvi_0093,0,0.0
beril_Cola,Echvi_0094,0,0.0
beril_Cola,Echvi_0095,0,0.0
beril_Cola,Echvi_0096,0,0.0
beril_Cola,Echvi_0097,0,1.559
beril_Cola,Echvi_0098,0,1.886
beril_Cola,Echvi_0099,0,0.0
beril_Cola,Echvi_0100,0,0.0
beril_Cola,Echvi_0101,0,0.0
beril_Cola,Echvi_0102,0,0.0
beril_Cola,Echvi_0103,0,0.0
beril_Cola,Echvi_0104,0,0.0
beril_Cola,Echvi_0105,0,-1.471
beril_Cola,Echvi_0106,0,0.0
beril_Cola,Echvi_0107,1,0.0
beril_Cola,Echvi_0108,0,0.0
beril_Cola,Echvi_0109,1,0.0
beril_Cola,Echvi_0110,1,0.0
beril_Cola,Echvi_0111,0,0.0
beril_Cola,Echvi_0112,0,0.0
beril_Cola,Echvi_0113,0,0.0
beril_Cola,Echvi_0114,0,5.245
beril_Cola,Echvi_0115,1,0.0
beril_Cola,Echvi_0116,0,1.196
beril_Cola,Echvi_0117,0,0.0
beril_Cola,Echvi_0118,1,0.0
beril_Cola,Echvi_0119,0,4.434
beril_Cola,Echvi_0120,0,6.13
beril_Cola,Echvi_0121,1,0.0
beril_Cola,Echvi_0122,1,0.0
beril_Cola,Echvi_0123,0,4.935
beril_Cola,Echvi_0124,0,4.606
beril_Cola,Echvi_0125,0,2.467
beril_Cola,Echvi_0126,0,0.0
beril_Cola,Echvi_0127,0,0.0
beril_Cola,Echvi_0128,0,-1.581
beril_Cola,Echvi_0129,0,-0.916
beril_Cola,Echvi_0130,0,0.0
beril_Cola,Echvi_0131,0,0.0
beril_Cola,Echvi_0132,1,0.0
beril_Cola,Echvi_0133,0,2.891
beril_Cola,Echvi_0134,0,0.0
beril_Cola,Echvi_0135,0,0.0
beril_Cola,Echvi_0136,0,0.0
beril_Cola,Echvi_0137,1,0.0
beril_Cola,Echvi_0138,0,2.244
beril_Cola,Echvi_0139,0,0.883
beril_Cola,Echvi_0140,1,0.0
beril_Cola,Echvi_0141,0,2.117
beril_Cola,Echvi_0142,1,0.0
beril_Cola,Echvi_0143,1,0.0
beril_Cola,Echvi_0144,0,-3.301
beril_Cola,Echvi_0145,0,1.559
beril_Cola,Echvi_0146,0,0.0
beril_Cola,Echvi_0147,0,1.256
beril_Cola,Echvi_0148,0,0.0
beril_Cola,Echvi_0149,0,0.0
beril_Cola,Echvi_0150,1,0.0
beril_Cola,Echvi_0151,1,0.0
beril_Cola,Echvi_0152,1,0.0
beril_Cola,Echvi_0153,0,0.0
beril_Cola,Echvi_0154,0,0.0
beril_Cola,Echvi_0155,0,0.0
beril_Cola,Echvi_0156,0,0.0
beril_Cola,Echvi_0157,0,0.0
beril_Cola,Echvi_0158,0,1.753
beril_Cola,Echvi_0159,0,0.0
beril_Cola,Echvi_0160,0,0.0
beril_Cola,Echvi_0161,0,3.229
beril_Cola,Echvi_0162,1,0.0
beril_Cola,Echvi_0163,0,0.0
beril_Cola,Echvi_0164,0,1.262
beril_Cola,Echvi_0165,0,5.459
beril_Cola,Echvi_0166,1,0.0
beril_Cola,Echvi_0167,1,0.0
beril_Cola,Echvi_0168,0,-1.957
beril_Cola,Echvi_0169,0,1.57
beril_Cola,Echvi_0170,0,0.0
beril_Cola,Echvi_0171,1,0.0
beril_Cola,Echvi_0172,0,0.73
beril_Cola,Echvi_0173,0,1.11
beril_Cola,Echvi_0174,0,-0.458
beril_Cola,Echvi_0175,0,-0.547
beril_Cola,Echvi_0176,0,0.0
beril_Cola,Echvi_0177,0,0.0
beril_Cola,Echvi_0178,0,0.0
beril_Cola,Echvi_0179,0,1.869
beril_Cola,Echvi_0180,0,-1.752
beril_Cola,Echvi_0181,1,0.0
beril_Cola,Echvi_0182,1,0.0
beril_Cola,Echvi_0183,0,3.289
beril_Cola,Echvi_0184,0,-0.762
beril_Cola,Echvi_0185,1,0.0
beril_Cola,Echvi_0186,0,-2.14
beril_Cola,Echvi_0187,1,0.0
beril_Cola,Echvi_0188,1,0.0
beril_Cola,Echvi_0189,1,0.0
beril_Cola,Echvi_0190,1,0.0
beril_Cola,Echvi_0191,1,0.0
beril_Cola,Echvi_0192,0,0.0
beril_Cola,Echvi_0193,0,0.0
beril_Cola,Echvi_0194,0,0.0
beril_Cola,Echvi_0196,0,2.82
beril_Cola,Echvi_0197,0,0.0
beril_Cola,Echvi_0198,0,1.952
beril_Cola,Echvi_0199,0,1.833
beril_Cola,Echvi_0200,1,0.0
beril_Cola,Echvi_0201,0,2.979
beril_Cola,Echvi_0202,0,-0.605
beril_Cola,Echvi_0203,0,-0.79
beril_Cola,Echvi_0204,0,0.0
beril_Cola,Echvi_0205,0,0.0
beril_Cola,Echvi_0206,0,3.124
beril_Cola,Echvi_0207,1,0.0
